価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
780万円,千葉県柏市大室, 74.66㎡（公簿）,http://local.google.co.jp/maps?q=千葉県柏市大室,駐車場 無, 二方 ( 南東 6m 公道 ) ( 北西 5m ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 3709110-0003205, 専任媒介,https://www.homes.co.jp/kodate/b-37091100003205/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　柏営業所,千葉県柏市末広町15-2鈴木電気ビル1・2Ｆ,2,画像あり
980万円,千葉県千葉市中央区村田町, 183.92㎡（公簿）,http://local.google.co.jp/maps?q=千葉県千葉市中央区村田町,, 一方 ( 北東 4.5m ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 相談, 0147336-0000107, 仲介,https://www.homes.co.jp/kodate/b-1473360000107/,住宅情報館株式会社　東千葉店,千葉県千葉市若葉区高品町427-1,2,画像あり
900万円,千葉県君津市西坂田2丁目1-14, 99.79㎡（公簿）,http://local.google.co.jp/maps?q=千葉県君津市西坂田2丁目1-14,駐車場 空有 (1台) 無料, 一方 ( 北 6m 公道 間口10m ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 相談, 0138328-0001932, 専任媒介,https://www.homes.co.jp/kodate/b-1383280001932/,クラウドハウス　株式会社吉光建設,千葉県木更津市桜井新町５丁目6-6,2,画像あり
990万円,千葉県柏市南逆井7丁目, 75.47㎡（実測）,http://local.google.co.jp/maps?q=千葉県柏市南逆井7丁目,駐車場 空有 無料 2台, 一方 ( 南東 4m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,居住中, 相談, 3709108-0003342, 専任媒介,https://www.homes.co.jp/kodate/b-37091080003342/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　松戸北営業所,千葉県松戸市上本郷900-2中央第10北松戸ビル1Ｆ,2,画像あり
800万円,千葉県香取郡東庄町笹川ろ, 251.66㎡（公簿）備考全室採光の明るい室内空間 76.1坪の広さ カーポート付き 開放的な対面カウンターキッチン,http://local.google.co.jp/maps?q=千葉県香取郡東庄町笹川ろ,駐車場 空有 無料, 一方 ( 北西 6m 公道 間口17.9m ), 非線引区域, 宅地, 第一種中高層住居専用地域, 高台, 所有権, 不要,空家, 相談, 3702167-0000259, 専任媒介,https://www.homes.co.jp/kodate/b-37021670000259/,くらしあ株式会社　イエステーション旭店,千葉県旭市イ-2596,2,画像あり
980万円,千葉県千葉市緑区高津戸町, 148.17㎡（公簿）,http://local.google.co.jp/maps?q=千葉県千葉市緑区高津戸町,駐車場 無,, 市街化調整区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0111804-0001563, 専任媒介,https://www.homes.co.jp/kodate/b-1118040001563/,株式会社さくら都市,千葉県木更津市請西４丁目５番１５号,2,画像あり
780万円,千葉県八街市八街は, 165.3㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街は,駐車場 空有 (1台) 無料, 一方 ( 北西 6m 公道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家備考[物件コード]099401-10166、※1階和室＆1階リビングに雨漏りあり※1階トイレ前の廊下に腐食あり※有姿, 相談, 0007515-0008925, 専任媒介,https://www.homes.co.jp/kodate/b-75150008925/,センチュリー21Associe,千葉県八街市八街ほ316-18,2,画像あり
980万円,千葉県八街市八街ほ173-5, 89.24㎡,http://local.google.co.jp/maps?q=千葉県八街市八街ほ173-5,駐車場 空有 (1台) 無料,, 非線引区域, 宅地, 第二種中高層住居専用地域, 平坦, 所有権, 不要,空家備考八街ほ１７３－　中古住宅。八街東小・八街中、学区域内。角地。日当たりが良い。室内きれいです。屋根裏収納あり。エアコン1台付き。のまま、引渡し。ご見学予約受付中。, 即時備考八街ほ１７３－　中古住宅。八街東小・八街中、学区域内。角地。日当たりが良い。室内きれいです。屋根裏収納あり。エアコン1台付き。現況のまま、。ご見学予約受付中。, 0102034-0002465, 仲介,https://www.homes.co.jp/kodate/b-1020340002465/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
760万円,千葉県茂原市東郷, 188.94㎡（公簿）,http://local.google.co.jp/maps?q=千葉県茂原市東郷,駐車場 空有 無料, 角地 ( 東 4m 私道 間口4m ) ( 南 4m 私道 間口18m ), 非線引区域, 宅地, 第一種住居地域,, 所有権, 不要,賃貸中備考セブンイレブン800ｍ　クスリのアオキ800ｍ　東中学校1.1ｋｍ　フードプラザハヤシ1.5ｋｍ　ライフガーデン茂原1.5ｋｍ  賃貸状況（令和3年11月13日現在） 月額賃料：56、000円（賃貸中） 年額収入：672、000円 利回り：約8.8％, 相談, 0110265-0002502, 一般媒介,https://www.homes.co.jp/kodate/b-1102650002502/,アインズホーム株式会社　茂原支店,千葉県茂原市腰当１１５０番地,2,画像あり
580万円,千葉県八街市八街は, 119.21㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街は,, 一方 ( 西 6m 公道 間口12m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,居住中, 相談, 0110266-0002528, 専任媒介,https://www.homes.co.jp/kodate/b-1102660002528/,アインズホーム株式会社　八街支店,千葉県八街市八街ほ243-8,2,画像あり
850万円,千葉県山武市松尾町田越, 347.08㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市松尾町田越,, 一方 ( 南 4m 私道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0110264-0002467, 仲介,https://www.homes.co.jp/kodate/b-1102640002467/,アインズホーム株式会社　東金本店,千葉県東金市東岩崎２７番地９,2,画像あり
999万円,千葉県八街市八街に, 135.52㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街に,駐車場 無, 角地 ( 南 6m 公道 間口12.8m ) ( 東 6m 私道 間口10.9m ), 非線引区域, 宅地, 第二種中高層住居専用地域,, 所有権, 不要,空家, 相談, 3702168-0000344, 売主,https://www.homes.co.jp/kodate/b-37021680000344/,イエステーション都賀店　株式会社ハウスエージェント,千葉県千葉市若葉区都賀３丁目19-1,2,画像あり
